ticker,name,description,sector,industry,revenue_base,revenue_growth,ebitda_margin,ev_ebitda,pe_ratio
AENT,Alliance Entertainment Holding ,"Alliance Entertainment Holding Corporation operates as a wholesaler, retailer, distributor, and e-commerce provider for the entertainment industry worldwide. The company offers vinyl records, video games, digital video discs, blu-rays, toys, compact discs, collectibles, and other entertainment and consumer products. It also provides third party logistics products and services. Alliance Entertainment Holding Corporation distributes its physical media, entertainment products, hardware, and accessories through multi-channel strategy. The company exports its products. Alliance Entertainment Holding Corporation was founded in 1990 and is headquartered in Plantation, Florida.",Communication Services,Entertainment,1072641024,4.078576197037058,0.02468,13.278,21.434782
AMCX,AMC Networks Inc.,"AMC Networks Inc., an entertainment company, distributes contents in the United States, Europe, and internationally. The company operates through two segments Domestic Operations and International. The Domestic Operations segment operates various programming networks, including the AMC, We tv, BBC AMERICA, IFC, and SundanceTV; provides subscription streaming services comprising Acorn TV, Shudder, Sundance Now, ALLBLK, and HIDIVE, as well as AMC+; and produces and licenses original programming, as well as engages in film distribution business under the IFC Films, RLJ Entertainment Films, and Shudder names. The International segment operates a portfolio of channels under the AMCNI name; and production and comedy venues activities under the Levity name. AMC Networks Inc. was founded in 1980 and is headquartered in New York, New York.",Communication Services,Entertainment,2380086016,2.990346393142217,0.20267999,3.931,
ANGI,Angi Inc.,"Angi Inc. connects home professionals with consumers in the United States and internationally. The company operates through three segments: Ads and Leads; Services; and International. The company provides consumers with tools and resources to help them find local, pre-screened and customer-rated professionals, and refers consumers to independently established home professionals; and connects consumers with professionals in various service categories in its nationwide network through digital marketplace and certain third-party affiliate platforms. It also provides consumers access to online True Cost Guide, which offers project cost information for various project types nationwide, ratings, reviews, and promotions, as well as a library of home services-related content that consists of articles relating to home improvement, repair and maintenance, and tools. In addition, the company sells memberships, term-based website, mobile, magazine advertising, and subscriptions to approved professionals through its salesforce and online channels. Further, it provides pre-priced offerings, pursuant to which consumer requests services through the platform and pay for such services on the platform directly. Additionally, the company owns and operates international businesses that connect consumers with home professionals under HomeStars, MyBuilder, MyHammer, Travaux, and Werkspot home services marketplaces. It operates under various brands, including Angi, HomeAdvisor, and Handy. The company was formerly known as ANGI Homeservices Inc. and changed its name to Angi Inc. in March 2021. The company was founded in 1995 and is headquartered in Denver, Colorado. Angi Inc operates independently of IAC Inc. as of March 31, 2025.",Communication Services,Internet Content & Information,1125634944,2.6858934477225844,0.101210006,8.018,15.398058
ATNI,"ATN International, Inc.","ATN International, Inc., through its subsidiaries, provides digital infrastructure and communications services to residential, business, and government customers in the United States, Guyana, the US Virgin Islands, Bermuda, and internationally. It operates through International Telecom and US Telecom segments. The company offers fixed data and voice telecommunication services comprising fiber broadband and data solutions; carrier telecommunication services consisting of the leasing of tower and transport facilities, wholesale roaming and long-distance voice services, site maintenance, and international long-distance services; and mobile telecommunication services over wireless networks. It also provides information technology managed services, such as network, application, infrastructure, and hosting services; and repairs and sells handsets and other accessories. The company was formerly known as Atlantic Tele-Network, Inc. and changed its name to ATN International, Inc. in June 2016. ATN International, Inc. was founded in 1987 and is headquartered in Beverly, Massachusetts.",Communication Services,Telecom Services,721574976,2.8629399231238692,0.24465999,5.95,
BBGI,"Beasley Broadcast Group, Inc.","Beasley Broadcast Group, Inc., a multi-platform media company, owns and operates radio stations in the United States. It operates in two segments, Audio and Digital. The company offers local and national advertisers integrated marketing solutions across audio, digital, and event platforms. Beasley Broadcast Group, Inc. was founded in 1961 and is based in Naples, Florida.",Communication Services,Broadcasting,234823728,3.318172782497559,0.0859,13.836,
GLIBA,"GCI Liberty, Inc. - Series A GC","GCI Liberty, Inc., through its subsidiaries, provides a range of data, wireless, video, voice, and managed services to residential customers, businesses, governmental entities, and educational and medical institutions in Alaska. It offers its products under the GCI brand name. GCI Liberty, Inc. was formerly known as GCI, LLC. The company was founded in 1979 and is based in Englewood, Colorado.",Communication Services,Telecom Services,1037000000,,0.35776,5.271,11.118243
GLIBK,"GCI Liberty, Inc. - Series C GC","GCI Liberty, Inc., through its subsidiaries, provides a range of data, wireless, video, voice, and managed services to residential customers, businesses, governmental entities, and educational and medical institutions in Alaska. It offers its products under the GCI brand name. GCI Liberty, Inc. was formerly known as GCI, LLC. The company was founded in 1979 and is based in Englewood, Colorado.",Communication Services,Telecom Services,1037000000,,0.35776,5.244,11.0
GMHS,Gamehaus Holdings Inc.,"Gamehaus Holdings Inc., a technology-driven mobile game publishing company, distributes mobile games created by its developer partners across gaming markets worldwide. It engages in sale of virtual items associated with mobile games, as well as advertisements within mobile games. The company is based in Shanghai, China.",Communication Services,Electronic Gaming & Multimedia,119023024,,0.043860003,12.635,16.444445
AEP,American Electric Power Company,"American Electric Power Company, Inc., an electric public utility holding company, engages in the generation, transmission, and distribution of electricity for sale to retail and wholesale customers in the United States. It operates through Vertically Integrated Utilities, Transmission and Distribution Utilities, AEP Transmission Holdco, and Generation & Marketing segments. The company generates electricity using coal and lignite, natural gas, renewable, nuclear, hydro, solar, wind, and other energy sources; owns, operates, maintains, and invests in transmission infrastructure; and engages in wholesale energy trading and marketing business. It operates approximately 225,000 circuit miles of distribution lines that delivers electricity to 5.6 million customers; 40,000 circuit miles of transmission lines; and 23,000 MWs of regulated owned generating capacity. American Electric Power Company, Inc. was incorporated in 1906 and is headquartered in Columbus, Ohio.",Utilities,Utilities - Regulated Electric,20666699776,3.513168238993711,0.4148,12.607,16.678415
ARTNA,Artesian Resources Corporation,"Artesian Resources Corporation provides water, wastewater, and other services in Delaware, Maryland, and Pennsylvania. The company distributes and sells water to residential, commercial, industrial, governmental, municipal, and utility customers, as well as for public and private fire protection in the states of Delaware, Maryland, and Pennsylvania; and offers wastewater collection, treatment infrastructure, and wastewater services to customers in Delaware. It provides contract water and wastewater services; water, sewer, and internal service line protection plans; and wastewater management services, as well as design, construction, and engineering services. In addition, the company offers services to other water utilities; owns real estate properties, including land for office buildings, a water treatment plant, and wastewater facility; and provides design, installation, maintenance, and repair services related to existing or proposed storm water management systems. As of December 31, 2024, it served customers in Delaware, Maryland, and Pennsylvania through 1,491 miles of transmission and distribution mains. The company was founded in 1905 and is headquartered in Newark, Delaware.",Utilities,Utilities - Regulated Water,109294000,3.452982398956975,0.43904,10.702,15.778847
ANDE,"The Andersons, Inc.","The Andersons, Inc. operates in trade, renewables, and nutrient and industrial sectors in the United States, Canada, Mexico, Egypt, Switzerland, and internationally. It operates through three segments: Trade, Renewables, and Nutrient & Industrial. The Trade segment operates grain elevators; stores commodities; and provides grain marketing, risk management, and origination services, as well as sells commodities, such as corn, soybeans, wheat, oats, ethanol, and corn oil. This segment also engages in the commodity merchandising business, as well as offers logistics for physical commodities, such as whole grains, grain products, feed ingredients, domestic fuel products, and other agricultural commodities. The Renewables segment produces, purchases, and sells ethanol, and co-products; and offers facility operations, risk management, and marketing services to the ethanol plants it invests in and operates. The Nutrient & Industrial segment manufactures, distributes, and retails agricultural and related plant nutrients, liquid industrial products, corncob-based products, pelleted lime and gypsum products, turf fertilizer, pesticide, and herbicide products; crop nutrients, crop protection chemicals, and seed products; and provides application and agronomic services to commercial and family farmers. This segment also manufactures and distributes professional lawn care products for golf course and professional turf care markets; and produces corncob-based products for laboratory animal bedding and private-label cat litter, as well as absorbents, blast cleaners, carriers, and polishers. In addition, this segment offers fertilizer and weed, and pest control products; dry and liquid agricultural nutrients, pelleted lime, gypsum, and soil amendments; micronutrients; and industrial products comprising nitrogen reagents, calcium nitrate, deicers, and dust abatement products. The Andersons, Inc. was founded in 1947 and is based in Maumee, Ohio.",Consumer Defensive,Food Distribution,11198429184,3.119770055150122,0.02876,6.413,10.943217
APEI,"American Public Education, Inc.","American Public Education, Inc., together with its subsidiaries, provides online and campus-based postsecondary education and career learning in the United States. It operates through three segments: American Public University System, Rasmussen University, and Hondros College of Nursing. The company offers 182 degree programs and 136 certificate programs in various fields of study, including nursing, national security, military studies, intelligence, homeland security, business, health science, information technology, justice studies, education, and liberal arts; and career learning opportunities in leadership, finance, human resources, and other fields of study critical to the federal government workforce. It also provides nursing-and health sciences-focused postsecondary education, pre-licensure nursing programs, diploma in practical nursing, and an associate degree in nursing. The company was incorporated in 1991 and is headquartered in Charles Town, West Virginia.",Consumer Defensive,Education & Training Services,634678016,3.109757045171985,0.10358,9.227,28.794119
AVO,"Mission Produce, Inc.","Mission Produce, Inc. engages in the sourcing, farming, packaging, marketing, and distribution of avocados, mangoes, and blueberries to food retailers, wholesalers, and foodservice customers in the United States and internationally. The company operates through three segments, Marketing and Distribution; International Farming; and Blueberries. It also provides ripening, bagging, custom packing, logistical management, and quality assurance services. In addition, the company offers merchandising and promotional support, and insights on market trends, and training services. Mission Produce, Inc. was founded in 1983 and is headquartered in Oxnard, California.",Consumer Defensive,Food Distribution,1392899968,3.680443548387097,0.07201,11.032,23.538462
CCEP,Coca-Cola Europacific Partners ,"Coca-Cola Europacific Partners PLC, together with its subsidiaries, produces, distributes, and sells a range of non-alcoholic ready to drink beverages. It offers flavours, mixers, and energy drinks; soft drinks, water, enhanced water, and isotonic drinks; and tea and coffee, juices, and other drinks. The company provides its products under the Coca-Cola Original Taste, Coca-Cola Zero Sugar, Diet Coke, Sprite, Sprite Zero Sugar, Fanta, Fanta Zero Sugar, Monster Energy, A&W, Absolut Vodka & SPRITE, Ades, Appletiser, aquaBona, Aquarius, BACARDÍ Mixed with Coca-Cola RTD, Barista Bros, Bonaqua, BURN, Deep Spring, Dr Pepper, Dr Pepper Zero Sugar, Feral Brewing Co, Fuze Tea, Giancarlo Coffee, GLACEAU smartwater, Grinders, HALO, Jack Daniel's and Coca-Cola ready-to-drink, Kristal, L&P, MER, Minute Maid, most, Mother, Mount Franklin, Nordic Mist, Nutriboost, Oasis, Pulpy, pump, pumped, Reign, Rekorderlig Cider, Relentless, Royal, Royal Bliss, RUM Co. of Fiji, Schweppes, Schweppes Mix, SOCO, URGE, Vilas del Turbón, Voyage, Wilkins Pure, and Zephyr Coffee Co brands. It is also involved in the bottling and other operations. The company was formerly known as Coca-Cola European Partners plc and changed its name to Coca-Cola Europacific Partners PLC in May 2021. The company was founded in 1904 and is based in Uxbridge, the United Kingdom.",Consumer Defensive,Beverages - Non-Alcoholic,20437999616,,0.15716,17.136,27.633522
FAMI,"Farmmi, Inc. Ordinary Shares","Farmmi, Inc., through its subsidiaries, engages in processing and sale of agricultural products in China, the United States, Japan, Canada, Europe, Korea, and the Middle East. The company offers Shiitake mushrooms, Mu Er mushrooms, and other edible fungi, such as bamboo fungi, agrocybe aegerila, pleurotus eryngii, grifola frondose, coprinus comatus, and hericium erinaceus, as well as dried edible fungi. It is also involved in trading of cotton, corn, and other agricultural products. The company offers its products under the Lishui Shangeng, Farmmi Liangpin, Forasen, Farmmi, and Puyangtang brands. It provides its products through local distributors to processing manufacturers, supermarkets, restaurants, cafeterias, and local specialty stores. The company was founded in 1994 and is headquartered in Lishui, China.",Consumer Defensive,Packaged Foods,64131332,,0.01591,16.325,
ASPS,Altisource Portfolio Solutions ,"Altisource Portfolio Solutions S.A. operates as an integrated service provider and marketplace for the real estate and mortgage industries in the United States. It operates through Servicer and Real Estate, and Origination segments. The Servicer and Real Estate segment offers property preservation and inspection, title insurance agency and settlement, real estate valuation, foreclosure trustee, residential and commercial construction inspection, risk mitigation, and residential real estate renovation services. This segment also provides Hubzu, an online real estate auction platform, as well as real estate brokerage and asset management services; Equator, a software-as-a-service technology to manage real estate owned and investor homes, short sales, foreclosure, bankruptcy, and eviction processes; Vendorly Invoice, a vendor invoicing and payment system; RentRange, a single and multi-family rental data, analytics, and rent-based valuation solution; REALSynergy, a commercial loan servicing platform; and NestRange, an automated residential valuation model and analytics solution. The Origination segment offers loan fulfillment, insurance, and management services. This segment also provides Vendorly Monitor, a vendor management platform; Lendors One Loan Automation, a marketplace to order services and a tool to automate components of the loan manufacturing process; TrelixAI, a technology to manage the workflow and automate components of the loan fulfillment, and pre and post close quality control; and ADMS, a document management and data analytics delivery platform. It serves financial institutions, government-sponsored enterprises, banks, asset managers, servicers, real estate and mortgage investors, property management firms, real estate brokerages, insurance companies, mortgage bankers, originators, and correspondent and private money lenders. Altisource Portfolio Solutions S.A. was incorporated in 1999 and is headquartered in Luxembourg City, Luxembourg.",Real Estate,Real Estate Services,168271008,3.3012959791416376,0.087469995,19.818,
